1172,www.microsoft.com/belgium
1011,www.microsoft.com/officedev
1009,www.microsoft.com/windows
1096,www.microsoft.com/mspress
1235,www.microsoft.com/onlineeval
1070,www.microsoft.com/activex
1154,www.microsoft.com/project
1099,www.microsoft.com/cio
1186,www.microsoft.com/college
1291,www.microsoft.com/news
1256,www.microsoft.com/sia
1270,www.microsoft.com/developr
1232,www.microsoft.com/standards
1159,www.microsoft.com/transaction
1035,www.microsoft.com/windowssupport
1164,www.microsoft.com/smsmgmt
1077,www.microsoft.com/msofficesupport
1295,www.microsoft.com/train_cert
1056,www.microsoft.com/sports
1006,www.microsoft.com/misc
1272,www.microsoft.com/softlib
1123,www.microsoft.com/germany
1151,www.microsoft.com/mspowerpointsupport
1103,www.microsoft.com/works
1243,www.microsoft.com/usability
1244,www.microsoft.com/devwire
1260,www.microsoft.com/trial
1258,www.microsoft.com/peru
1208,www.microsoft.com/israel
1106,www.microsoft.com/cze
1124,www.microsoft.com/industry
1114,www.microsoft.com/servad
1012,www.microsoft.com/outlookdev
1045,www.microsoft.com/netmeeting
1082,www.microsoft.com/access
1261,www.microsoft.com/diyguide
1137,www.microsoft.com/mscorp
1059,www.microsoft.com/sverige
1037,www.microsoft.com/windows95
1227,www.microsoft.com/argentina
1281,www.microsoft.com/intellimouse
1134,www.microsoft.com/backoffice
1044,www.microsoft.com/mediadev
1028,www.microsoft.com/oledev
1248,www.microsoft.com/softimage
1085,www.microsoft.com/exchangesupport
1131,www.microsoft.com/moneyzone
1079,www.microsoft.com/australia
1048,www.microsoft.com/publisher
1042,www.microsoft.com/vstudio
1075,www.microsoft.com/jobs
1201,www.microsoft.com/hardware
1105,www.microsoft.com/france
1153,www.microsoft.com/venezuela
1292,www.microsoft.com/northafrica
1015,www.microsoft.com/msexcel
1290,www.microsoft.com/devmovies
1017,www.microsoft.com/products
1010,www.microsoft.com/vbasic
1126,www.microsoft.com/mediamanager
1144,www.microsoft.com/devnews
1191,www.microsoft.com/management
1002,www.microsoft.com/athome
1213,www.microsoft.com/corporate_solutions
1084,www.microsoft.com/uk
1178,www.microsoft.com/msdownload.
1036,www.microsoft.com/organizations
1257,www.microsoft.com/devvideos
1180,www.microsoft.com/slovenija
1246,www.microsoft.com/gamesdev
1088,www.microsoft.com/outlook
1117,www.microsoft.com/sidewinder
1097,www.microsoft.com/latam
1266,www.microsoft.com/licenses
1072,www.microsoft.com/vinterdev
1169,www.microsoft.com/msproject
1107,www.microsoft.com/slovakia
1089,www.microsoft.com/officereference
1038,www.microsoft.com/sbnmember
1224,www.microsoft.com/atec
1086,www.microsoft.com/oem
1108,www.microsoft.com/teammanager
1007,www.microsoft.com/ie_intl
1252,www.microsoft.com/giving
1283,www.microsoft.com/cinemania
1127,www.microsoft.com/netshow
1189,www.microsoft.com/internet
1110,www.microsoft.com/mastering
1090,www.microsoft.com/gamessupport
1109,www.microsoft.com/technet
1040,www.microsoft.com/office
1150,www.microsoft.com/infoserv
1195,www.microsoft.com/portugal
1111,www.microsoft.com/ssafe
1274,www.microsoft.com/pdc
1267,www.microsoft.com/caribbean
1113,www.microsoft.com/security
1245,www.microsoft.com/ofc
1253,www.microsoft.com/worddev
1087,www.microsoft.com/proxy
1185,www.microsoft.com/sna
1209,www.microsoft.com/turkey
1063,www.microsoft.com/intranet
1101,www.microsoft.com/oledb
1264,www.microsoft.com/se_partners
1032,www.microsoft.com/games
1173,www.microsoft.com/moli
1051,www.microsoft.com/scheduleplus
1278,www.microsoft.com/hed
1062,www.microsoft.com/msaccess
1020,www.microsoft.com/msdn
1104,www.microsoft.com/hk
1071,www.microsoft.com/automap
1000,www.microsoft.com/regwiz
1135,www.microsoft.com/mswordsupport
1207,www.microsoft.com/icp
1217,www.microsoft.com/ireland
1254,www.microsoft.com/ie3
1022,www.microsoft.com/truetype
1183,www.microsoft.com/italy
1170,www.microsoft.com/mail
1241,www.microsoft.com/india
1149,www.microsoft.com/adc
1029,www.microsoft.com/clipgallerylive
1221,www.microsoft.com/mstv
1115,www.microsoft.com/hun
1125,www.microsoft.com/imagecomposer
1039,www.microsoft.com/isp
1034,www.microsoft.com/ie
1265,www.microsoft.com/ssafesupport
1271,www.microsoft.com/mdsn
1129,www.microsoft.com/ado
1018,www.microsoft.com/isapi
1193,www.microsoft.com/offdevsupport
1219,www.microsoft.com/ads
1030,www.microsoft.com/ntserver
1182,www.microsoft.com/fortran
1100,www.microsoft.com/education
1210,www.microsoft.com/snasupport
