brought	0.0,1.0,0.000059400059,0.000110485029
teco	2.0,0.0,0.000178200178,0.000055242515
pound	0.0,2.0,0.000059400059,0.000165727544
thursday	3.0,2.0,0.000237600238,0.000165727544
stern	0.0,1.0,0.000059400059,0.000110485029
perhaps	1.0,2.0,0.000118800119,0.000165727544
055	2.0,0.0,0.000178200178,0.000055242515
stand	0.0,2.0,0.000059400059,0.000165727544
classifieds	0.0,1.0,0.000059400059,0.000110485029
philip	1.0,0.0,0.000118800119,0.000055242515
unit	6.0,0.0,0.000415800416,0.000055242515
derivatives	2.0,0.0,0.000178200178,0.000055242515
sexual	0.0,2.0,0.000059400059,0.000165727544
ore	0.0,2.0,0.000059400059,0.000165727544
reflected	1.0,0.0,0.000118800119,0.000055242515
7268	3.0,0.0,0.000237600238,0.000055242515
would	32.0,20.0,0.001960201960,0.001160092807
dnb	1.0,0.0,0.000118800119,0.000055242515
catchy	0.0,1.0,0.000059400059,0.000110485029
played	0.0,1.0,0.000059400059,0.000110485029
negative	1.0,0.0,0.000118800119,0.000055242515
trusted	0.0,1.0,0.000059400059,0.000110485029
cali	0.0,1.0,0.000059400059,0.000110485029
6207	1.0,0.0,0.000118800119,0.000055242515
call	6.0,3.0,0.000415800416,0.000220970059
therefore	3.0,1.0,0.000237600238,0.000110485029
passport	0.0,1.0,0.000059400059,0.000110485029
contratulations	1.0,0.0,0.000118800119,0.000055242515
danielle	0.0,2.0,0.000059400059,0.000165727544
type	0.0,5.0,0.000059400059,0.000331455088
tell	0.0,11.0,0.000059400059,0.000662910176
voted	0.0,1.0,0.000059400059,0.000110485029
breathe	0.0,2.0,0.000059400059,0.000165727544
main	0.0,1.0,0.000059400059,0.000110485029
setup	2.0,1.0,0.000178200178,0.000110485029
posting	0.0,1.0,0.000059400059,0.000110485029
successful	0.0,10.0,0.000059400059,0.000607667661
brings	2.0,2.0,0.000178200178,0.000165727544
tenacity	0.0,1.0,0.000059400059,0.000110485029
carmody	0.0,1.0,0.000059400059,0.000110485029
training	7.0,1.0,0.000475200475,0.000110485029
aware	1.0,0.0,0.000118800119,0.000055242515
99	51.0,6.0,0.003088803089,0.000386697602
98	0.0,1.0,0.000059400059,0.000110485029
adult	0.0,2.0,0.000059400059,0.000165727544
excellent	0.0,1.0,0.000059400059,0.000110485029
90	2.0,1.0,0.000178200178,0.000110485029
ward	0.0,1.0,0.000059400059,0.000110485029
92	0.0,1.0,0.000059400059,0.000110485029
95	0.0,15.0,0.000059400059,0.000883880234
blocking	0.0,1.0,0.000059400059,0.000110485029
97	0.0,1.0,0.000059400059,0.000110485029
96	0.0,1.0,0.000059400059,0.000110485029
me	27.0,19.0,0.001663201663,0.001104850293
1990	2.0,0.0,0.000178200178,0.000055242515
mg	0.0,1.0,0.000059400059,0.000110485029
1992	2.0,0.0,0.000178200178,0.000055242515
join	5.0,4.0,0.000356400356,0.000276212573
room	2.0,0.0,0.000178200178,0.000055242515
1997	2.0,0.0,0.000178200178,0.000055242515
mb	0.0,1.0,0.000059400059,0.000110485029
1999	5.0,0.0,0.000356400356,0.000055242515
1998	1.0,0.0,0.000118800119,0.000055242515
mo	0.0,1.0,0.000059400059,0.000110485029
work	20.0,6.0,0.001247401247,0.000386697602
roof	0.0,2.0,0.000059400059,0.000165727544
worth	1.0,0.0,0.000118800119,0.000055242515
gxol	0.0,1.0,0.000059400059,0.000110485029
ere	0.0,1.0,0.000059400059,0.000110485029
mw	3.0,0.0,0.000237600238,0.000055242515
rohan	1.0,0.0,0.000118800119,0.000055242515
ms	0.0,10.0,0.000059400059,0.000607667661
mr	0.0,4.0,0.000059400059,0.000276212573
elbow	0.0,1.0,0.000059400059,0.000110485029
ernest	0.0,1.0,0.000059400059,0.000110485029
my	37.0,48.0,0.002257202257,0.002706883217
example	2.0,4.0,0.000178200178,0.000276212573
	17.0,0.0,0.001069201069,0.000055242515
transition	4.0,0.0,0.000297000297,0.000055242515
indicated	1.0,0.0,0.000118800119,0.000055242515
give	5.0,9.0,0.000356400356,0.000552425146
rabey	1.0,0.0,0.000118800119,0.000055242515
bennett	1.0,0.0,0.000118800119,0.000055242515
india	1.0,0.0,0.000118800119,0.000055242515
553	1.0,0.0,0.000118800119,0.000055242515
hormone	0.0,2.0,0.000059400059,0.000165727544
walsh	2.0,0.0,0.000178200178,0.000055242515
reviewing	0.0,1.0,0.000059400059,0.000110485029
986782	1.0,0.0,0.000118800119,0.000055242515
scheduling	4.0,0.0,0.000297000297,0.000055242515
premium	0.0,3.0,0.000059400059,0.000220970059
keep	6.0,10.0,0.000415800416,0.000607667661
world	0.0,6.0,0.000059400059,0.000386697602
absolute	0.0,1.0,0.000059400059,0.000110485029
ena	8.0,0.0,0.000534600535,0.000055242515
end	9.0,7.0,0.000594000594,0.000441940117
recovery	1.0,1.0,0.000118800119,0.000110485029
eng	0.0,1.0,0.000059400059,0.000110485029
provide	7.0,5.0,0.000475200475,0.000331455088
verify	0.0,1.0,0.000059400059,0.000110485029
travel	1.0,2.0,0.000118800119,0.000165727544
thousands	1.0,2.0,0.000118800119,0.000165727544
damage	0.0,1.0,0.000059400059,0.000110485029
machine	0.0,1.0,0.000059400059,0.000110485029
how	7.0,23.0,0.000475200475,0.001325820351
hot	0.0,2.0,0.000059400059,0.000165727544
hindering	0.0,1.0,0.000059400059,0.000110485029
low	2.0,5.0,0.000178200178,0.000331455088
significance	1.0,0.0,0.000118800119,0.000055242515
answer	0.0,5.0,0.000059400059,0.000331455088
turk	0.0,3.0,0.000059400059,0.000220970059
costed	0.0,1.0,0.000059400059,0.000110485029
rise	0.0,1.0,0.000059400059,0.000110485029
description	1.0,1.0,0.000118800119,0.000110485029
825854664	1.0,0.0,0.000118800119,0.000055242515
arcy	7.0,0.0,0.000475200475,0.000055242515
wrong	0.0,1.0,0.000059400059,0.000110485029
getthe	0.0,1.0,0.000059400059,0.000110485029
president	6.0,0.0,0.000415800416,0.000055242515
chums	0.0,1.0,0.000059400059,0.000110485029
excited	2.0,1.0,0.000178200178,0.000110485029
siberia	0.0,1.0,0.000059400059,0.000110485029
purchase	4.0,5.0,0.000297000297,0.000331455088
vance	1.0,0.0,0.000118800119,0.000055242515
danny	1.0,0.0,0.000118800119,0.000055242515
attempt	1.0,0.0,0.000118800119,0.000055242515
effective	7.0,3.0,0.000475200475,0.000220970059
recieved	0.0,1.0,0.000059400059,0.000110485029
appreciate	1.0,0.0,0.000118800119,0.000055242515
season	1.0,0.0,0.000118800119,0.000055242515
janie	1.0,0.0,0.000118800119,0.000055242515
baggage	0.0,1.0,0.000059400059,0.000110485029
maintain	2.0,0.0,0.000178200178,0.000055242515
used	4.0,3.0,0.000297000297,0.000220970059
south	5.0,9.0,0.000356400356,0.000552425146
goodbye	0.0,1.0,0.000059400059,0.000110485029
enter	0.0,4.0,0.000059400059,0.000276212573
democratic	1.0,0.0,0.000118800119,0.000055242515
entex	14.0,0.0,0.000891000891,0.000055242515
wind	1.0,0.0,0.000118800119,0.000055242515
operations	29.0,0.0,0.001782001782,0.000055242515
valium	0.0,1.0,0.000059400059,0.000110485029
executed	1.0,0.0,0.000118800119,0.000055242515
iname	0.0,1.0,0.000059400059,0.000110485029
office	12.0,11.0,0.000772200772,0.000662910176
wound	0.0,1.0,0.000059400059,0.000110485029
golnaraghi	1.0,0.0,0.000118800119,0.000055242515
vary	0.0,1.0,0.000059400059,0.000110485029
expects	3.0,0.0,0.000237600238,0.000055242515
kickoff	2.0,0.0,0.000178200178,0.000055242515
presence	2.0,0.0,0.000178200178,0.000055242515
workstation	0.0,1.0,0.000059400059,0.000110485029
london	3.0,1.0,0.000237600238,0.000110485029
innovative	2.0,0.0,0.000178200178,0.000055242515
ien	0.0,1.0,0.000059400059,0.000110485029
spam	0.0,7.0,0.000059400059,0.000441940117
before	7.0,11.0,0.000475200475,0.000662910176
some	35.0,25.0,0.002138402138,0.001436305381
position	5.0,1.0,0.000356400356,0.000110485029
classrom	1.0,0.0,0.000118800119,0.000055242515
personal	4.0,5.0,0.000297000297,0.000331455088
rankings	1.0,0.0,0.000118800119,0.000055242515
trying	0.0,2.0,0.000059400059,0.000165727544
striking	1.0,0.0,0.000118800119,0.000055242515
exhibits	0.0,2.0,0.000059400059,0.000165727544
pilkington	0.0,1.0,0.000059400059,0.000110485029
better	1.0,6.0,0.000118800119,0.000386697602
tilts	0.0,1.0,0.000059400059,0.000110485029
production	6.0,2.0,0.000415800416,0.000165727544
compelling	0.0,1.0,0.000059400059,0.000110485029
kollaros	1.0,0.0,0.000118800119,0.000055242515
clu	0.0,1.0,0.000059400059,0.000110485029
weeks	6.0,0.0,0.000415800416,0.000055242515
emphasize	0.0,1.0,0.000059400059,0.000110485029
trials	0.0,1.0,0.000059400059,0.000110485029
eventually	0.0,2.0,0.000059400059,0.000165727544
coffee	3.0,2.0,0.000237600238,0.000165727544
bazzd	0.0,1.0,0.000059400059,0.000110485029
justperform	0.0,1.0,0.000059400059,0.000110485029
weakness	2.0,2.0,0.000178200178,0.000165727544
comwww	0.0,11.0,0.000059400059,0.000662910176
incorrectly	1.0,0.0,0.000118800119,0.000055242515
wsc	0.0,1.0,0.000059400059,0.000110485029
break	4.0,1.0,0.000297000297,0.000110485029
modification	0.0,1.0,0.000059400059,0.000110485029
effects	0.0,1.0,0.000059400059,0.000110485029
they	11.0,47.0,0.000712800713,0.002651640703
payback	1.0,0.0,0.000118800119,0.000055242515
mcsherry	1.0,0.0,0.000118800119,0.000055242515
pike	0.0,1.0,0.000059400059,0.000110485029
undeveloped	0.0,1.0,0.000059400059,0.000110485029
silver	0.0,1.0,0.000059400059,0.000110485029
bank	0.0,3.0,0.000059400059,0.000220970059
several	11.0,5.0,0.000712800713,0.000331455088
alex	4.0,0.0,0.000297000297,0.000055242515
usage	1.0,3.0,0.000118800119,0.000220970059
off	3.0,3.0,0.000237600238,0.000220970059
windowsentities	0.0,1.0,0.000059400059,0.000110485029
fonts	0.0,2.0,0.000059400059,0.000165727544
backgrounds	0.0,1.0,0.000059400059,0.000110485029
chuck	1.0,0.0,0.000118800119,0.000055242515
sherlyn	3.0,0.0,0.000237600238,0.000055242515
skills	0.0,2.0,0.000059400059,0.000165727544
affiliate	0.0,1.0,0.000059400059,0.000110485029
reasonable	0.0,2.0,0.000059400059,0.000165727544
each	14.0,8.0,0.000891000891,0.000497182632
went	1.0,2.0,0.000118800119,0.000165727544
375	0.0,1.0,0.000059400059,0.000110485029
side	0.0,2.0,0.000059400059,0.000165727544
bone	0.0,1.0,0.000059400059,0.000110485029
luck	2.0,0.0,0.000178200178,0.000055242515
anonymise	0.0,1.0,0.000059400059,0.000110485029
lifted	0.0,1.0,0.000059400059,0.000110485029
adobe	0.0,12.0,0.000059400059,0.000718152690
personage	0.0,1.0,0.000059400059,0.000110485029
chirano	0.0,4.0,0.000059400059,0.000276212573
diane	1.0,0.0,0.000118800119,0.000055242515
upload	0.0,1.0,0.000059400059,0.000110485029
392	2.0,0.0,0.000178200178,0.000055242515
literature	1.0,0.0,0.000118800119,0.000055242515
trading	26.0,0.0,0.001603801604,0.000055242515
doug	1.0,0.0,0.000118800119,0.000055242515
ypfpb	0.0,1.0,0.000059400059,0.000110485029
aids	1.0,0.0,0.000118800119,0.000055242515
dawn	0.0,1.0,0.000059400059,0.000110485029
mandated	0.0,1.0,0.000059400059,0.000110485029
saturday	1.0,0.0,0.000118800119,0.000055242515
turn	1.0,1.0,0.000118800119,0.000110485029
large	0.0,7.0,0.000059400059,0.000441940117
rw	0.0,1.0,0.000059400059,0.000110485029
westward	0.0,1.0,0.000059400059,0.000110485029
network	0.0,1.0,0.000059400059,0.000110485029
god	0.0,2.0,0.000059400059,0.000165727544
tried	4.0,0.0,0.000297000297,0.000055242515
forhome	0.0,1.0,0.000059400059,0.000110485029
rx	0.0,1.0,0.000059400059,0.000110485029
forty	0.0,1.0,0.000059400059,0.000110485029
george	9.0,0.0,0.000594000594,0.000055242515
content	1.0,7.0,0.000118800119,0.000441940117
adhesion	0.0,1.0,0.000059400059,0.000110485029
encourage	4.0,0.0,0.000297000297,0.000055242515
daniel	2.0,0.0,0.000178200178,0.000055242515
rare	0.0,1.0,0.000059400059,0.000110485029
reader	0.0,23.0,0.000059400059,0.001325820351
got	0.0,7.0,0.000059400059,0.000441940117
gov	1.0,0.0,0.000118800119,0.000055242515
strategies	0.0,2.0,0.000059400059,0.000165727544
underwrite	0.0,1.0,0.000059400059,0.000110485029
arizona	1.0,0.0,0.000118800119,0.000055242515
workout	1.0,0.0,0.000118800119,0.000055242515
barrier	0.0,2.0,0.000059400059,0.000165727544
associate	1.0,0.0,0.000118800119,0.000055242515
rail	0.0,3.0,0.000059400059,0.000220970059
cholesterol	0.0,1.0,0.000059400059,0.000110485029
eternal	0.0,1.0,0.000059400059,0.000110485029
free	5.0,56.0,0.000356400356,0.003148823334
managerial	2.0,0.0,0.000178200178,0.000055242515
versus	1.0,1.0,0.000118800119,0.000110485029
normet	0.0,2.0,0.000059400059,0.000165727544
enhance	2.0,0.0,0.000178200178,0.000055242515
cheeap	0.0,1.0,0.000059400059,0.000110485029
hand	3.0,1.0,0.000237600238,0.000110485029
249	0.0,2.0,0.000059400059,0.000165727544
acrobat	0.0,1.0,0.000059400059,0.000110485029
crowdbut	0.0,1.0,0.000059400059,0.000110485029
yard	2.0,0.0,0.000178200178,0.000055242515
enormous	1.0,0.0,0.000118800119,0.000055242515
ate	1.0,2.0,0.000118800119,0.000165727544
created	4.0,1.0,0.000297000297,0.000110485029
refugee	0.0,2.0,0.000059400059,0.000165727544
isp	0.0,7.0,0.000059400059,0.000441940117
luong	1.0,0.0,0.000118800119,0.000055242515
days	2.0,4.0,0.000178200178,0.000276212573
economically	0.0,1.0,0.000059400059,0.000110485029
creates	0.0,2.0,0.000059400059,0.000165727544
window	0.0,1.0,0.000059400059,0.000110485029
nighttime	0.0,2.0,0.000059400059,0.000165727544
josey	3.0,0.0,0.000237600238,0.000055242515
iso	0.0,6.0,0.000059400059,0.000386697602
isn	0.0,3.0,0.000059400059,0.000220970059
incorporated	1.0,0.0,0.000118800119,0.000055242515
signature	0.0,1.0,0.000059400059,0.000110485029
moving	3.0,1.0,0.000237600238,0.000110485029
incomeunlimited	0.0,1.0,0.000059400059,0.000110485029
speeds	0.0,1.0,0.000059400059,0.000110485029
user	5.0,1.0,0.000356400356,0.000110485029
size	0.0,5.0,0.000059400059,0.000331455088
eileen	1.0,0.0,0.000118800119,0.000055242515
appeals	0.0,3.0,0.000059400059,0.000220970059
nigel	1.0,0.0,0.000118800119,0.000055242515
features	1.0,5.0,0.000118800119,0.000331455088
grade	0.0,2.0,0.000059400059,0.000165727544
52109	1.0,0.0,0.000118800119,0.000055242515
coding	2.0,0.0,0.000178200178,0.000055242515
primary	3.0,0.0,0.000237600238,0.000055242515
hook	1.0,1.0,0.000118800119,0.000110485029
featured	0.0,2.0,0.000059400059,0.000165727544
another	6.0,7.0,0.000415800416,0.000441940117
tel	0.0,1.0,0.000059400059,0.000110485029
clarity	1.0,0.0,0.000118800119,0.000055242515
wing	1.0,0.0,0.000118800119,0.000055242515
hood	0.0,1.0,0.000059400059,0.000110485029
illustrate	0.0,2.0,0.000059400059,0.000165727544
cheaep	0.0,1.0,0.000059400059,0.000110485029
rated	0.0,2.0,0.000059400059,0.000165727544
service	2.0,31.0,0.000178200178,0.001767760468
damorgarjr	0.0,1.0,0.000059400059,0.000110485029
tyone	0.0,1.0,0.000059400059,0.000110485029
top	2.0,4.0,0.000178200178,0.000276212573
recruiting	2.0,1.0,0.000178200178,0.000110485029
producing	1.0,0.0,0.000118800119,0.000055242515
approximately	4.0,0.0,0.000297000297,0.000055242515
plentiful	0.0,1.0,0.000059400059,0.000110485029
needed	6.0,1.0,0.000415800416,0.000110485029
airs	0.0,1.0,0.000059400059,0.000110485029
master	0.0,2.0,0.000059400059,0.000165727544
listed	4.0,3.0,0.000297000297,0.000220970059
gilbert	1.0,0.0,0.000118800119,0.000055242515
john	16.0,0.0,0.001009801010,0.000055242515
profitbanners	0.0,3.0,0.000059400059,0.000220970059
listen	1.0,0.0,0.000118800119,0.000055242515
troubled	0.0,1.0,0.000059400059,0.000110485029
streets	0.0,1.0,0.000059400059,0.000110485029
enhancing	1.0,0.0,0.000118800119,0.000055242515
reins	0.0,1.0,0.000059400059,0.000110485029
tool	1.0,1.0,0.000118800119,0.000110485029
serve	0.0,5.0,0.000059400059,0.000331455088
took	1.0,2.0,0.000118800119,0.000165727544
negotiating	1.0,0.0,0.000118800119,0.000055242515
036474336	1.0,0.0,0.000118800119,0.000055242515
intelt	0.0,1.0,0.000059400059,0.000110485029
serial	0.0,1.0,0.000059400059,0.000110485029
somewhat	0.0,1.0,0.000059400059,0.000110485029
shortly	0.0,1.0,0.000059400059,0.000110485029
begins	0.0,1.0,0.000059400059,0.000110485029
distance	1.0,4.0,0.000118800119,0.000276212573
theqgrefor	0.0,1.0,0.000059400059,0.000110485029
target	1.0,8.0,0.000118800119,0.000497182632
hike	1.0,0.0,0.000118800119,0.000055242515
tree	1.0,1.0,0.000118800119,0.000110485029
rate	18.0,5.0,0.001128601129,0.000331455088
project	7.0,9.0,0.000475200475,0.000552425146
matter	2.0,2.0,0.000178200178,0.000165727544
classes	1.0,0.0,0.000118800119,0.000055242515
speaking	0.0,1.0,0.000059400059,0.000110485029
historical	2.0,0.0,0.000178200178,0.000055242515
knights	1.0,0.0,0.000118800119,0.000055242515
feeling	2.0,1.0,0.000178200178,0.000110485029
quoted	2.0,0.0,0.000178200178,0.000055242515
stacey	3.0,1.0,0.000237600238,0.000110485029
acquisition	0.0,1.0,0.000059400059,0.000110485029
perspective	7.0,0.0,0.000475200475,0.000055242515
mini	1.0,0.0,0.000118800119,0.000055242515
fashion	0.0,1.0,0.000059400059,0.000110485029
rac	1.0,0.0,0.000118800119,0.000055242515
rewrite	0.0,2.0,0.000059400059,0.000165727544
ran	0.0,2.0,0.000059400059,0.000165727544
ram	0.0,1.0,0.000059400059,0.000110485029
mind	0.0,13.0,0.000059400059,0.000773395205
mine	0.0,3.0,0.000059400059,0.000220970059
zaako	0.0,1.0,0.000059400059,0.000110485029
biwven	0.0,1.0,0.000059400059,0.000110485029
tips	0.0,4.0,0.000059400059,0.000276212573
talking	0.0,1.0,0.000059400059,0.000110485029
789118270	1.0,0.0,0.000118800119,0.000055242515
principle	0.0,1.0,0.000059400059,0.000110485029
seen	0.0,2.0,0.000059400059,0.000165727544
seem	0.0,2.0,0.000059400059,0.000165727544
tells	0.0,1.0,0.000059400059,0.000110485029
ckily	0.0,1.0,0.000059400059,0.000110485029
affairs	1.0,0.0,0.000118800119,0.000055242515
strength	0.0,1.0,0.000059400059,0.000110485029
genuine	0.0,2.0,0.000059400059,0.000165727544
releases	0.0,2.0,0.000059400059,0.000165727544
hoferc	1.0,0.0,0.000118800119,0.000055242515
dollars	1.0,2.0,0.000118800119,0.000165727544
responsible	4.0,0.0,0.000297000297,0.000055242515
hrice	2.0,0.0,0.000178200178,0.000055242515
windred	0.0,1.0,0.000059400059,0.000110485029
sound	2.0,1.0,0.000178200178,0.000110485029
client	1.0,0.0,0.000118800119,0.000055242515
eiben	1.0,0.0,0.000118800119,0.000055242515
forces	0.0,5.0,0.000059400059,0.000331455088
laughed	0.0,1.0,0.000059400059,0.000110485029
randle	1.0,0.0,0.000118800119,0.000055242515
uafn	0.0,1.0,0.000059400059,0.000110485029
residue	1.0,0.0,0.000118800119,0.000055242515
exactly	0.0,4.0,0.000059400059,0.000276212573
philadelphia	1.0,0.0,0.000118800119,0.000055242515
shall	1.0,1.0,0.000118800119,0.000110485029
clonazepam	0.0,1.0,0.000059400059,0.000110485029
weightwheezy	0.0,1.0,0.000059400059,0.000110485029
sue	2.0,0.0,0.000178200178,0.000055242515
cordes	1.0,0.0,0.000118800119,0.000055242515
savvy	0.0,1.0,0.000059400059,0.000110485029
involving	2.0,0.0,0.000178200178,0.000055242515
responsibilites	2.0,0.0,0.000178200178,0.000055242515
letter	0.0,27.0,0.000059400059,0.001546790410
organization	6.0,0.0,0.000415800416,0.000055242515
stick	1.0,1.0,0.000118800119,0.000110485029
expanse	0.0,1.0,0.000059400059,0.000110485029
3359	1.0,0.0,0.000118800119,0.000055242515
preferences	0.0,2.0,0.000059400059,0.000165727544
bradford	1.0,0.0,0.000118800119,0.000055242515
