sherlyn	3.0,0.0,0.000247259540,0.000000000000
skills	0.0,2.0,0.000000000000,0.000149253731
affiliate	0.0,1.0,0.000000000000,0.000074626866
reasonable	0.0,2.0,0.000000000000,0.000149253731
each	14.0,8.0,0.001153877854,0.000597014925
went	1.0,2.0,0.000082419847,0.000149253731
375	0.0,1.0,0.000000000000,0.000074626866
side	0.0,2.0,0.000000000000,0.000149253731
bone	0.0,1.0,0.000000000000,0.000074626866
luck	2.0,0.0,0.000164839693,0.000000000000
anonymise	0.0,1.0,0.000000000000,0.000074626866
lifted	0.0,1.0,0.000000000000,0.000074626866
adobe	0.0,12.0,0.000000000000,0.000895522388
personage	0.0,1.0,0.000000000000,0.000074626866
chirano	0.0,4.0,0.000000000000,0.000298507463
diane	1.0,0.0,0.000082419847,0.000000000000
upload	0.0,1.0,0.000000000000,0.000074626866
392	2.0,0.0,0.000164839693,0.000000000000
literature	1.0,0.0,0.000082419847,0.000000000000
trading	26.0,0.0,0.002142916014,0.000000000000
doug	1.0,0.0,0.000082419847,0.000000000000
ypfpb	0.0,1.0,0.000000000000,0.000074626866
aids	1.0,0.0,0.000082419847,0.000000000000
dawn	0.0,1.0,0.000000000000,0.000074626866
mandated	0.0,1.0,0.000000000000,0.000074626866
saturday	1.0,0.0,0.000082419847,0.000000000000
turn	1.0,1.0,0.000082419847,0.000074626866
large	0.0,7.0,0.000000000000,0.000522388060
rw	0.0,1.0,0.000000000000,0.000074626866
westward	0.0,1.0,0.000000000000,0.000074626866
network	0.0,1.0,0.000000000000,0.000074626866
god	0.0,2.0,0.000000000000,0.000149253731
tried	4.0,0.0,0.000329679387,0.000000000000
forhome	0.0,1.0,0.000000000000,0.000074626866
rx	0.0,1.0,0.000000000000,0.000074626866
forty	0.0,1.0,0.000000000000,0.000074626866
george	9.0,0.0,0.000741778620,0.000000000000
content	1.0,7.0,0.000082419847,0.000522388060
adhesion	0.0,1.0,0.000000000000,0.000074626866
encourage	4.0,0.0,0.000329679387,0.000000000000
daniel	2.0,0.0,0.000164839693,0.000000000000
rare	0.0,1.0,0.000000000000,0.000074626866
reader	0.0,23.0,0.000000000000,0.001716417910
got	0.0,7.0,0.000000000000,0.000522388060
gov	1.0,0.0,0.000082419847,0.000000000000
strategies	0.0,2.0,0.000000000000,0.000149253731
underwrite	0.0,1.0,0.000000000000,0.000074626866
arizona	1.0,0.0,0.000082419847,0.000000000000
workout	1.0,0.0,0.000082419847,0.000000000000
barrier	0.0,2.0,0.000000000000,0.000149253731
associate	1.0,0.0,0.000082419847,0.000000000000
rail	0.0,3.0,0.000000000000,0.000223880597
cholesterol	0.0,1.0,0.000000000000,0.000074626866
eternal	0.0,1.0,0.000000000000,0.000074626866
free	5.0,56.0,0.000412099233,0.004179104478
managerial	2.0,0.0,0.000164839693,0.000000000000
versus	1.0,1.0,0.000082419847,0.000074626866
normet	0.0,2.0,0.000000000000,0.000149253731
enhance	2.0,0.0,0.000164839693,0.000000000000
cheeap	0.0,1.0,0.000000000000,0.000074626866
hand	3.0,1.0,0.000247259540,0.000074626866
249	0.0,2.0,0.000000000000,0.000149253731
acrobat	0.0,1.0,0.000000000000,0.000074626866
crowdbut	0.0,1.0,0.000000000000,0.000074626866
yard	2.0,0.0,0.000164839693,0.000000000000
enormous	1.0,0.0,0.000082419847,0.000000000000
ate	1.0,2.0,0.000082419847,0.000149253731
created	4.0,1.0,0.000329679387,0.000074626866
refugee	0.0,2.0,0.000000000000,0.000149253731
isp	0.0,7.0,0.000000000000,0.000522388060
luong	1.0,0.0,0.000082419847,0.000000000000
days	2.0,4.0,0.000164839693,0.000298507463
economically	0.0,1.0,0.000000000000,0.000074626866
creates	0.0,2.0,0.000000000000,0.000149253731
window	0.0,1.0,0.000000000000,0.000074626866
nighttime	0.0,2.0,0.000000000000,0.000149253731
josey	3.0,0.0,0.000247259540,0.000000000000
iso	0.0,6.0,0.000000000000,0.000447761194
isn	0.0,3.0,0.000000000000,0.000223880597
incorporated	1.0,0.0,0.000082419847,0.000000000000
signature	0.0,1.0,0.000000000000,0.000074626866
moving	3.0,1.0,0.000247259540,0.000074626866
incomeunlimited	0.0,1.0,0.000000000000,0.000074626866
speeds	0.0,1.0,0.000000000000,0.000074626866
user	5.0,1.0,0.000412099233,0.000074626866
size	0.0,5.0,0.000000000000,0.000373134328
eileen	1.0,0.0,0.000082419847,0.000000000000
appeals	0.0,3.0,0.000000000000,0.000223880597
nigel	1.0,0.0,0.000082419847,0.000000000000
features	1.0,5.0,0.000082419847,0.000373134328
grade	0.0,2.0,0.000000000000,0.000149253731
52109	1.0,0.0,0.000082419847,0.000000000000
coding	2.0,0.0,0.000164839693,0.000000000000
primary	3.0,0.0,0.000247259540,0.000000000000
hook	1.0,1.0,0.000082419847,0.000074626866
featured	0.0,2.0,0.000000000000,0.000149253731
another	6.0,7.0,0.000494519080,0.000522388060
tel	0.0,1.0,0.000000000000,0.000074626866
clarity	1.0,0.0,0.000082419847,0.000000000000
wing	1.0,0.0,0.000082419847,0.000000000000
hood	0.0,1.0,0.000000000000,0.000074626866
illustrate	0.0,2.0,0.000000000000,0.000149253731
cheaep	0.0,1.0,0.000000000000,0.000074626866
rated	0.0,2.0,0.000000000000,0.000149253731
service	2.0,31.0,0.000164839693,0.002313432836
damorgarjr	0.0,1.0,0.000000000000,0.000074626866
tyone	0.0,1.0,0.000000000000,0.000074626866
top	2.0,4.0,0.000164839693,0.000298507463
recruiting	2.0,1.0,0.000164839693,0.000074626866
producing	1.0,0.0,0.000082419847,0.000000000000
approximately	4.0,0.0,0.000329679387,0.000000000000
plentiful	0.0,1.0,0.000000000000,0.000074626866
needed	6.0,1.0,0.000494519080,0.000074626866
airs	0.0,1.0,0.000000000000,0.000074626866
master	0.0,2.0,0.000000000000,0.000149253731
listed	4.0,3.0,0.000329679387,0.000223880597
gilbert	1.0,0.0,0.000082419847,0.000000000000
john	16.0,0.0,0.001318717547,0.000000000000
profitbanners	0.0,3.0,0.000000000000,0.000223880597
listen	1.0,0.0,0.000082419847,0.000000000000
troubled	0.0,1.0,0.000000000000,0.000074626866
streets	0.0,1.0,0.000000000000,0.000074626866
enhancing	1.0,0.0,0.000082419847,0.000000000000
reins	0.0,1.0,0.000000000000,0.000074626866
tool	1.0,1.0,0.000082419847,0.000074626866
serve	0.0,5.0,0.000000000000,0.000373134328
took	1.0,2.0,0.000082419847,0.000149253731
negotiating	1.0,0.0,0.000082419847,0.000000000000
036474336	1.0,0.0,0.000082419847,0.000000000000
intelt	0.0,1.0,0.000000000000,0.000074626866
serial	0.0,1.0,0.000000000000,0.000074626866
somewhat	0.0,1.0,0.000000000000,0.000074626866
shortly	0.0,1.0,0.000000000000,0.000074626866
begins	0.0,1.0,0.000000000000,0.000074626866
distance	1.0,4.0,0.000082419847,0.000298507463
theqgrefor	0.0,1.0,0.000000000000,0.000074626866
target	1.0,8.0,0.000082419847,0.000597014925
hike	1.0,0.0,0.000082419847,0.000000000000
tree	1.0,1.0,0.000082419847,0.000074626866
rate	18.0,5.0,0.001483557241,0.000373134328
project	7.0,9.0,0.000576938927,0.000671641791
matter	2.0,2.0,0.000164839693,0.000149253731
classes	1.0,0.0,0.000082419847,0.000000000000
speaking	0.0,1.0,0.000000000000,0.000074626866
historical	2.0,0.0,0.000164839693,0.000000000000
knights	1.0,0.0,0.000082419847,0.000000000000
feeling	2.0,1.0,0.000164839693,0.000074626866
quoted	2.0,0.0,0.000164839693,0.000000000000
stacey	3.0,1.0,0.000247259540,0.000074626866
acquisition	0.0,1.0,0.000000000000,0.000074626866
perspective	7.0,0.0,0.000576938927,0.000000000000
mini	1.0,0.0,0.000082419847,0.000000000000
fashion	0.0,1.0,0.000000000000,0.000074626866
rac	1.0,0.0,0.000082419847,0.000000000000
rewrite	0.0,2.0,0.000000000000,0.000149253731
ran	0.0,2.0,0.000000000000,0.000149253731
ram	0.0,1.0,0.000000000000,0.000074626866
mind	0.0,13.0,0.000000000000,0.000970149254
mine	0.0,3.0,0.000000000000,0.000223880597
zaako	0.0,1.0,0.000000000000,0.000074626866
biwven	0.0,1.0,0.000000000000,0.000074626866
tips	0.0,4.0,0.000000000000,0.000298507463
talking	0.0,1.0,0.000000000000,0.000074626866
789118270	1.0,0.0,0.000082419847,0.000000000000
principle	0.0,1.0,0.000000000000,0.000074626866
seen	0.0,2.0,0.000000000000,0.000149253731
seem	0.0,2.0,0.000000000000,0.000149253731
tells	0.0,1.0,0.000000000000,0.000074626866
ckily	0.0,1.0,0.000000000000,0.000074626866
affairs	1.0,0.0,0.000082419847,0.000000000000
strength	0.0,1.0,0.000000000000,0.000074626866
genuine	0.0,2.0,0.000000000000,0.000149253731
releases	0.0,2.0,0.000000000000,0.000149253731
hoferc	1.0,0.0,0.000082419847,0.000000000000
dollars	1.0,2.0,0.000082419847,0.000149253731
responsible	4.0,0.0,0.000329679387,0.000000000000
hrice	2.0,0.0,0.000164839693,0.000000000000
windred	0.0,1.0,0.000000000000,0.000074626866
sound	2.0,1.0,0.000164839693,0.000074626866
client	1.0,0.0,0.000082419847,0.000000000000
eiben	1.0,0.0,0.000082419847,0.000000000000
forces	0.0,5.0,0.000000000000,0.000373134328
laughed	0.0,1.0,0.000000000000,0.000074626866
randle	1.0,0.0,0.000082419847,0.000000000000
uafn	0.0,1.0,0.000000000000,0.000074626866
residue	1.0,0.0,0.000082419847,0.000000000000
exactly	0.0,4.0,0.000000000000,0.000298507463
philadelphia	1.0,0.0,0.000082419847,0.000000000000
shall	1.0,1.0,0.000082419847,0.000074626866
clonazepam	0.0,1.0,0.000000000000,0.000074626866
weightwheezy	0.0,1.0,0.000000000000,0.000074626866
sue	2.0,0.0,0.000164839693,0.000000000000
cordes	1.0,0.0,0.000082419847,0.000000000000
savvy	0.0,1.0,0.000000000000,0.000074626866
involving	2.0,0.0,0.000164839693,0.000000000000
responsibilites	2.0,0.0,0.000164839693,0.000000000000
letter	0.0,27.0,0.000000000000,0.002014925373
organization	6.0,0.0,0.000494519080,0.000000000000
stick	1.0,1.0,0.000082419847,0.000074626866
expanse	0.0,1.0,0.000000000000,0.000074626866
3359	1.0,0.0,0.000082419847,0.000000000000
preferences	0.0,2.0,0.000000000000,0.000149253731
bradford	1.0,0.0,0.000082419847,0.000000000000
