161	0.0,1.0,0.000000000000,0.000074626866
1689	1.0,0.0,0.000082419847,0.000000000000
17	9.0,7.0,0.000741778620,0.000522388060
18	3.0,12.0,0.000247259540,0.000895522388
1814	1.0,0.0,0.000082419847,0.000000000000
1848	0.0,1.0,0.000000000000,0.000074626866
19	6.0,3.0,0.000494519080,0.000223880597
1928	1.0,0.0,0.000082419847,0.000000000000
1930	1.0,0.0,0.000082419847,0.000000000000
1932	1.0,0.0,0.000082419847,0.000000000000
1933	1.0,0.0,0.000082419847,0.000000000000
1934	1.0,0.0,0.000082419847,0.000000000000
1935	1.0,0.0,0.000082419847,0.000000000000
1936	1.0,0.0,0.000082419847,0.000000000000
1938	1.0,0.0,0.000082419847,0.000000000000
1941	1.0,0.0,0.000082419847,0.000000000000
1942	1.0,0.0,0.000082419847,0.000000000000
1944	1.0,0.0,0.000082419847,0.000000000000
1945	1.0,0.0,0.000082419847,0.000000000000
1947	1.0,0.0,0.000082419847,0.000000000000
1949	1.0,0.0,0.000082419847,0.000000000000
1953	0.0,1.0,0.000000000000,0.000074626866
1980	2.0,0.0,0.000164839693,0.000000000000
1990	2.0,0.0,0.000164839693,0.000000000000
1992	2.0,0.0,0.000164839693,0.000000000000
1997	2.0,0.0,0.000164839693,0.000000000000
1998	1.0,0.0,0.000082419847,0.000000000000
1999	5.0,0.0,0.000412099233,0.000000000000
2	19.0,19.0,0.001565977087,0.001417910448
20	8.0,5.0,0.000659358774,0.000373134328
200	2.0,1.0,0.000164839693,0.000074626866
2000	15.0,7.0,0.001236297700,0.000522388060
2001	13.0,5.0,0.001071458007,0.000373134328
2002	0.0,2.0,0.000000000000,0.000149253731
2003	0.0,19.0,0.000000000000,0.001417910448
2004	0.0,14.0,0.000000000000,0.001044776119
2005	3.0,0.0,0.000247259540,0.000000000000
201	2.0,0.0,0.000164839693,0.000000000000
2020	0.0,1.0,0.000000000000,0.000074626866
21	1.0,2.0,0.000082419847,0.000149253731
211075433222	0.0,2.0,0.000000000000,0.000149253731
213	1.0,0.0,0.000082419847,0.000000000000
2152	1.0,0.0,0.000082419847,0.000000000000
22	4.0,1.0,0.000329679387,0.000074626866
224	1.0,0.0,0.000082419847,0.000000000000
23	1.0,3.0,0.000082419847,0.000223880597
24	18.0,6.0,0.001483557241,0.000447761194
249	0.0,2.0,0.000000000000,0.000149253731
2497	0.0,1.0,0.000000000000,0.000074626866
25	0.0,2.0,0.000000000000,0.000149253731
250	0.0,1.0,0.000000000000,0.000074626866
2500	1.0,0.0,0.000082419847,0.000000000000
252050406	1.0,0.0,0.000082419847,0.000000000000
255326837	1.0,0.0,0.000082419847,0.000000000000
256	0.0,1.0,0.000000000000,0.000074626866
25711	0.0,2.0,0.000000000000,0.000149253731
259	0.0,1.0,0.000000000000,0.000074626866
26	3.0,2.0,0.000247259540,0.000149253731
260	0.0,1.0,0.000000000000,0.000074626866
263	0.0,2.0,0.000000000000,0.000149253731
2666	1.0,0.0,0.000082419847,0.000000000000
27	3.0,2.0,0.000247259540,0.000149253731
27049	2.0,0.0,0.000164839693,0.000000000000
2753	1.0,0.0,0.000082419847,0.000000000000
28	3.0,6.0,0.000247259540,0.000447761194
281	1.0,0.0,0.000082419847,0.000000000000
29	4.0,4.0,0.000329679387,0.000298507463
29155	0.0,1.0,0.000000000000,0.000074626866
2963	1.0,0.0,0.000082419847,0.000000000000
299	0.0,1.0,0.000000000000,0.000074626866
3	13.0,15.0,0.001071458007,0.001119402985
30	3.0,10.0,0.000247259540,0.000746268657
300	3.0,2.0,0.000247259540,0.000149253731
3000	0.0,1.0,0.000000000000,0.000074626866
3011	1.0,0.0,0.000082419847,0.000000000000
306	1.0,0.0,0.000082419847,0.000000000000
31	1.0,2.0,0.000082419847,0.000149253731
312	1.0,0.0,0.000082419847,0.000000000000
3130	1.0,0.0,0.000082419847,0.000000000000
32	1.0,8.0,0.000082419847,0.000597014925
321	0.0,1.0,0.000000000000,0.000074626866
3300	0.0,1.0,0.000000000000,0.000074626866
33155	0.0,1.0,0.000000000000,0.000074626866
332	1.0,0.0,0.000082419847,0.000000000000
33282	1.0,0.0,0.000082419847,0.000000000000
33465	1.0,0.0,0.000082419847,0.000000000000
3359	1.0,0.0,0.000082419847,0.000000000000
33597	1.0,0.0,0.000082419847,0.000000000000
34	3.0,0.0,0.000247259540,0.000000000000
3404	1.0,0.0,0.000082419847,0.000000000000
3405	2.0,0.0,0.000164839693,0.000000000000
34357	1.0,0.0,0.000082419847,0.000000000000
345	1.0,0.0,0.000082419847,0.000000000000
34710	1.0,0.0,0.000082419847,0.000000000000
349	0.0,2.0,0.000000000000,0.000149253731
35	1.0,1.0,0.000082419847,0.000074626866
35782	1.0,0.0,0.000082419847,0.000000000000
36	1.0,1.0,0.000082419847,0.000074626866
37	0.0,1.0,0.000000000000,0.000074626866
37159	2.0,0.0,0.000164839693,0.000000000000
375	0.0,1.0,0.000000000000,0.000074626866
38	4.0,1.0,0.000329679387,0.000074626866
39	3.0,2.0,0.000247259540,0.000149253731
392	2.0,0.0,0.000164839693,0.000000000000
39510	2.0,0.0,0.000164839693,0.000000000000
399	0.0,1.0,0.000000000000,0.000074626866
39934	2.0,0.0,0.000164839693,0.000000000000
4	9.0,21.0,0.000741778620,0.001567164179
40	3.0,3.0,0.000247259540,0.000223880597
4073	1.0,0.0,0.000082419847,0.000000000000
415	4.0,0.0,0.000329679387,0.000000000000
419	0.0,1.0,0.000000000000,0.000074626866
420	0.0,1.0,0.000000000000,0.000074626866
422	0.0,4.0,0.000000000000,0.000298507463
423	0.0,2.0,0.000000000000,0.000149253731
43	1.0,1.0,0.000082419847,0.000074626866
431	1.0,0.0,0.000082419847,0.000000000000
44	5.0,0.0,0.000412099233,0.000000000000
449	0.0,1.0,0.000000000000,0.000074626866
45	2.0,1.0,0.000164839693,0.000074626866
4500	2.0,0.0,0.000164839693,0.000000000000
46	1.0,1.0,0.000082419847,0.000074626866
47	1.0,1.0,0.000082419847,0.000074626866
4748	1.0,0.0,0.000082419847,0.000000000000
4887	0.0,1.0,0.000000000000,0.000074626866
499	0.0,2.0,0.000000000000,0.000149253731
5	13.0,13.0,0.001071458007,0.000970149254
50	4.0,3.0,0.000329679387,0.000223880597
500	5.0,1.0,0.000412099233,0.000074626866
5000	0.0,2.0,0.000000000000,0.000149253731
51	1.0,0.0,0.000082419847,0.000000000000
512517	0.0,2.0,0.000000000000,0.000149253731
519	0.0,1.0,0.000000000000,0.000074626866
52	1.0,2.0,0.000082419847,0.000149253731
521	1.0,0.0,0.000082419847,0.000000000000
52109	1.0,0.0,0.000082419847,0.000000000000
529	0.0,3.0,0.000000000000,0.000223880597
5290	2.0,0.0,0.000164839693,0.000000000000
54	1.0,3.0,0.000082419847,0.000223880597
54804	1.0,0.0,0.000082419847,0.000000000000
549	1.0,0.0,0.000082419847,0.000000000000
55	3.0,0.0,0.000247259540,0.000000000000
553	1.0,0.0,0.000082419847,0.000000000000
5555	1.0,0.0,0.000082419847,0.000000000000
56	0.0,1.0,0.000000000000,0.000074626866
560	1.0,0.0,0.000082419847,0.000000000000
58	1.0,0.0,0.000082419847,0.000000000000
584	1.0,0.0,0.000082419847,0.000000000000
59	1.0,1.0,0.000082419847,0.000074626866
599	0.0,1.0,0.000000000000,0.000074626866
6	7.0,7.0,0.000576938927,0.000522388060
60	0.0,5.0,0.000000000000,0.000373134328
600	0.0,1.0,0.000000000000,0.000074626866
602	1.0,0.0,0.000082419847,0.000000000000
609	0.0,1.0,0.000000000000,0.000074626866
61	0.0,2.0,0.000000000000,0.000149253731
6207	1.0,0.0,0.000082419847,0.000000000000
62163	1.0,0.0,0.000082419847,0.000000000000
62413	1.0,0.0,0.000082419847,0.000000000000
630	1.0,0.0,0.000082419847,0.000000000000
6396	1.0,0.0,0.000082419847,0.000000000000
64	0.0,1.0,0.000000000000,0.000074626866
64610	2.0,0.0,0.000164839693,0.000000000000
6484	0.0,1.0,0.000000000000,0.000074626866
66	0.0,1.0,0.000000000000,0.000074626866
67	0.0,2.0,0.000000000000,0.000149253731
674	1.0,0.0,0.000082419847,0.000000000000
6761	1.0,0.0,0.000082419847,0.000000000000
68	1.0,0.0,0.000082419847,0.000000000000
69	0.0,1.0,0.000000000000,0.000074626866
6902	0.0,1.0,0.000000000000,0.000074626866
69545	1.0,0.0,0.000082419847,0.000000000000
6992	2.0,0.0,0.000164839693,0.000000000000
7	11.0,14.0,0.000906618314,0.001044776119
70	0.0,1.0,0.000000000000,0.000074626866
700	0.0,1.0,0.000000000000,0.000074626866
703	1.0,0.0,0.000082419847,0.000000000000
71	0.0,1.0,0.000000000000,0.000074626866
713	5.0,0.0,0.000412099233,0.000000000000
7168	0.0,1.0,0.000000000000,0.000074626866
7247	1.0,0.0,0.000082419847,0.000000000000
7268	3.0,0.0,0.000247259540,0.000000000000
7358	0.0,2.0,0.000000000000,0.000149253731
738	1.0,0.0,0.000082419847,0.000000000000
7394	1.0,0.0,0.000082419847,0.000000000000
74949	1.0,0.0,0.000082419847,0.000000000000
75	1.0,1.0,0.000082419847,0.000074626866
7578	1.0,0.0,0.000082419847,0.000000000000
76	0.0,1.0,0.000000000000,0.000074626866
763	0.0,1.0,0.000000000000,0.000074626866
77	1.0,0.0,0.000082419847,0.000000000000
77056	1.0,0.0,0.000082419847,0.000000000000
78	0.0,2.0,0.000000000000,0.000149253731
7877	0.0,4.0,0.000000000000,0.000298507463
789118270	1.0,0.0,0.000082419847,0.000000000000
793	1.0,0.0,0.000082419847,0.000000000000
8	15.0,12.0,0.001236297700,0.000895522388
80	0.0,4.0,0.000000000000,0.000298507463
8038	1.0,0.0,0.000082419847,0.000000000000
81	1.0,1.0,0.000082419847,0.000074626866
82	0.0,1.0,0.000000000000,0.000074626866
825854664	1.0,0.0,0.000082419847,0.000000000000
840	1.0,0.0,0.000082419847,0.000000000000
847	1.0,0.0,0.000082419847,0.000000000000
869279893	1.0,0.0,0.000082419847,0.000000000000
87	0.0,1.0,0.000000000000,0.000074626866
877	0.0,2.0,0.000000000000,0.000149253731
878	1.0,0.0,0.000082419847,0.000000000000
8859	0.0,6.0,0.000000000000,0.000447761194
888	0.0,1.0,0.000000000000,0.000074626866
8901	0.0,1.0,0.000000000000,0.000074626866
8919	0.0,1.0,0.000000000000,0.000074626866
9	22.0,7.0,0.001813236627,0.000522388060
90	2.0,1.0,0.000164839693,0.000074626866
900	0.0,1.0,0.000000000000,0.000074626866
908	1.0,0.0,0.000082419847,0.000000000000
9100	0.0,1.0,0.000000000000,0.000074626866
92	0.0,1.0,0.000000000000,0.000074626866
9213	1.0,0.0,0.000082419847,0.000000000000
925	1.0,0.0,0.000082419847,0.000000000000
928976257	1.0,0.0,0.000082419847,0.000000000000
932	0.0,1.0,0.000000000000,0.000074626866
9381	0.0,1.0,0.000000000000,0.000074626866
94105	1.0,0.0,0.000082419847,0.000000000000
9434	1.0,0.0,0.000082419847,0.000000000000
944	1.0,0.0,0.000082419847,0.000000000000
9489	0.0,1.0,0.000000000000,0.000074626866
95	0.0,15.0,0.000000000000,0.001119402985
95394	1.0,0.0,0.000082419847,0.000000000000
96	0.0,1.0,0.000000000000,0.000074626866
96006681	1.0,0.0,0.000082419847,0.000000000000
9610	1.0,0.0,0.000082419847,0.000000000000
964	1.0,0.0,0.000082419847,0.000000000000
9643	2.0,0.0,0.000164839693,0.000000000000
965	0.0,1.0,0.000000000000,0.000074626866
97	0.0,1.0,0.000000000000,0.000074626866
973	2.0,0.0,0.000164839693,0.000000000000
98	0.0,1.0,0.000000000000,0.000074626866
982	1.0,0.0,0.000082419847,0.000000000000
986782	1.0,0.0,0.000082419847,0.000000000000
99	51.0,6.0,0.004203412182,0.000447761194
999	2.0,1.0,0.000164839693,0.000074626866
ClassPriors	45.0,30.0,0.60,0.40
a	166.0,267.0,0.013681694552,0.019925373134
ab	4.0,0.0,0.000329679387,0.000000000000
able	3.0,8.0,0.000247259540,0.000597014925
abn	0.0,1.0,0.000000000000,0.000074626866
about	8.0,35.0,0.000659358774,0.002611940299
above	2.0,5.0,0.000164839693,0.000373134328
absent	1.0,0.0,0.000082419847,0.000000000000
absolute	0.0,1.0,0.000000000000,0.000074626866
absolutely	0.0,1.0,0.000000000000,0.000074626866
absorb	0.0,1.0,0.000000000000,0.000074626866
abuse	0.0,1.0,0.000000000000,0.000074626866
abused	0.0,1.0,0.000000000000,0.000074626866
accelerate	0.0,1.0,0.000000000000,0.000074626866
accelerated	0.0,1.0,0.000000000000,0.000074626866
accept	0.0,2.0,0.000000000000,0.000149253731
acceptable	0.0,1.0,0.000000000000,0.000074626866
accepted	0.0,1.0,0.000000000000,0.000074626866
accepts	1.0,0.0,0.000082419847,0.000000000000
access	2.0,9.0,0.000164839693,0.000671641791
accomodate	4.0,0.0,0.000329679387,0.000000000000
accomodates	1.0,0.0,0.000082419847,0.000000000000
according	1.0,1.0,0.000082419847,0.000074626866
account	16.0,7.0,0.001318717547,0.000522388060
accounting	4.0,0.0,0.000329679387,0.000000000000
accurate	1.0,0.0,0.000082419847,0.000000000000
aches	0.0,1.0,0.000000000000,0.000074626866
achieve	1.0,0.0,0.000082419847,0.000000000000
achieved	1.0,0.0,0.000082419847,0.000000000000
acid	0.0,1.0,0.000000000000,0.000074626866
acquire	1.0,0.0,0.000082419847,0.000000000000
acquisition	0.0,1.0,0.000000000000,0.000074626866
acrobaat	0.0,1.0,0.000000000000,0.000074626866
acrobat	0.0,1.0,0.000000000000,0.000074626866
across	4.0,4.0,0.000329679387,0.000298507463
act	0.0,3.0,0.000000000000,0.000223880597
action	0.0,1.0,0.000000000000,0.000074626866
activate	0.0,4.0,0.000000000000,0.000298507463
active	1.0,0.0,0.000082419847,0.000000000000
activists	1.0,0.0,0.000082419847,0.000000000000
activities	7.0,0.0,0.000576938927,0.000000000000
actor	0.0,1.0,0.000000000000,0.000074626866
actress	0.0,1.0,0.000000000000,0.000074626866
actual	0.0,3.0,0.000000000000,0.000223880597
actually	0.0,1.0,0.000000000000,0.000074626866
ad	0.0,20.0,0.000000000000,0.001492537313
adage	0.0,1.0,0.000000000000,0.000074626866
adapted	0.0,1.0,0.000000000000,0.000074626866
add	2.0,6.0,0.000164839693,0.000447761194
added	0.0,2.0,0.000000000000,0.000149253731
adding	0.0,2.0,0.000000000000,0.000149253731
addition	5.0,0.0,0.000412099233,0.000000000000
additional	11.0,0.0,0.000906618314,0.000000000000
additionally	1.0,1.0,0.000082419847,0.000074626866
address	1.0,16.0,0.000082419847,0.001194029851
addressed	1.0,0.0,0.000082419847,0.000000000000
addresses	1.0,2.0,0.000082419847,0.000149253731
addressing	1.0,0.0,0.000082419847,0.000000000000
addtional	1.0,0.0,0.000082419847,0.000000000000
adhesion	0.0,1.0,0.000000000000,0.000074626866
adm	1.0,0.0,0.000082419847,0.000000000000
adminder	0.0,1.0,0.000000000000,0.000074626866
administration	2.0,0.0,0.000164839693,0.000000000000
admitted	1.0,0.0,0.000082419847,0.000000000000
admixture	0.0,1.0,0.000000000000,0.000074626866
adobe	0.0,12.0,0.000000000000,0.000895522388
adobee	0.0,1.0,0.000000000000,0.000074626866
adr	1.0,0.0,0.000082419847,0.000000000000
adrianbold	0.0,1.0,0.000000000000,0.000074626866
ads	0.0,5.0,0.000000000000,0.000373134328
adult	0.0,2.0,0.000000000000,0.000149253731
adv	0.0,1.0,0.000000000000,0.000074626866
advance	3.0,0.0,0.000247259540,0.000000000000
advanced	0.0,1.0,0.000000000000,0.000074626866
advantage	1.0,0.0,0.000082419847,0.000000000000
advantages	0.0,1.0,0.000000000000,0.000074626866
advertise	0.0,2.0,0.000000000000,0.000149253731
advertised	0.0,1.0,0.000000000000,0.000074626866
advertisement	0.0,4.0,0.000000000000,0.000298507463
advertisements	0.0,1.0,0.000000000000,0.000074626866
advertising	0.0,6.0,0.000000000000,0.000447761194
advertisments	0.0,1.0,0.000000000000,0.000074626866
advice	1.0,1.0,0.000082419847,0.000074626866
advise	2.0,0.0,0.000164839693,0.000000000000
advises	1.0,0.0,0.000082419847,0.000000000000
advocates	1.0,0.0,0.000082419847,0.000000000000
advs	0.0,1.0,0.000000000000,0.000074626866
aec	2.0,0.0,0.000164839693,0.000000000000
aeopublishing	0.0,19.0,0.000000000000,0.001417910448
afeee	0.0,1.0,0.000000000000,0.000074626866
affairs	1.0,0.0,0.000082419847,0.000000000000
affect	0.0,1.0,0.000000000000,0.000074626866
affiliate	0.0,1.0,0.000000000000,0.000074626866
affiliates	0.0,3.0,0.000000000000,0.000223880597
afirst	0.0,1.0,0.000000000000,0.000074626866
afraid	1.0,3.0,0.000082419847,0.000223880597
africa	0.0,10.0,0.000000000000,0.000746268657
after	3.0,12.0,0.000247259540,0.000895522388
afternoon	3.0,1.0,0.000247259540,0.000074626866
again	7.0,4.0,0.000576938927,0.000298507463
against	2.0,1.0,0.000164839693,0.000074626866
age	0.0,4.0,0.000000000000,0.000298507463
agendas	1.0,0.0,0.000082419847,0.000000000000
agent	0.0,1.0,0.000000000000,0.000074626866
aggressive	0.0,1.0,0.000000000000,0.000074626866
aggressively	2.0,1.0,0.000164839693,0.000074626866
agonizing	0.0,1.0,0.000000000000,0.000074626866
agouti	0.0,1.0,0.000000000000,0.000074626866
agree	1.0,1.0,0.000082419847,0.000074626866
agreed	2.0,0.0,0.000164839693,0.000000000000
agreement	12.0,2.0,0.000989038160,0.000149253731
agreements	3.0,0.0,0.000247259540,0.000000000000
ahead	0.0,1.0,0.000000000000,0.000074626866
aid	0.0,1.0,0.000000000000,0.000074626866
aids	1.0,0.0,0.000082419847,0.000000000000
air	3.0,3.0,0.000247259540,0.000223880597
airport	2.0,0.0,0.000164839693,0.000000000000
airs	0.0,1.0,0.000000000000,0.000074626866
aka	0.0,1.0,0.000000000000,0.000074626866
akkabay	0.0,4.0,0.000000000000,0.000298507463
al	0.0,1.0,0.000000000000,0.000074626866
albuquerque	2.0,0.0,0.000164839693,0.000000000000
alertness	0.0,1.0,0.000000000000,0.000074626866
alex	4.0,0.0,0.000329679387,0.000000000000
alexios	1.0,0.0,0.000082419847,0.000000000000
alhaji	0.0,2.0,0.000000000000,0.000149253731
all	30.0,50.0,0.002472595401,0.003731343284
allay	0.0,1.0,0.000000000000,0.000074626866
allen	4.0,1.0,0.000329679387,0.000074626866
alleviates	0.0,1.0,0.000000000000,0.000074626866
alli	1.0,0.0,0.000082419847,0.000000000000
allocate	1.0,0.0,0.000082419847,0.000000000000
allocated	2.0,0.0,0.000164839693,0.000000000000
allocating	2.0,0.0,0.000164839693,0.000000000000
allocation	5.0,0.0,0.000412099233,0.000000000000
allocations	4.0,0.0,0.000329679387,0.000000000000
allow	4.0,5.0,0.000329679387,0.000373134328
allows	2.0,1.0,0.000164839693,0.000074626866
almost	0.0,2.0,0.000000000000,0.000149253731
alone	0.0,1.0,0.000000000000,0.000074626866
along	0.0,2.0,0.000000000000,0.000149253731
alpra	0.0,1.0,0.000000000000,0.000074626866
already	8.0,3.0,0.000659358774,0.000223880597
also	24.0,21.0,0.001978076321,0.001567164179
alternatively	0.0,1.0,0.000000000000,0.000074626866
although	2.0,1.0,0.000164839693,0.000074626866
altra	1.0,0.0,0.000082419847,0.000000000000
alum	0.0,1.0,0.000000000000,0.000074626866
always	0.0,6.0,0.000000000000,0.000447761194
am	53.0,14.0,0.004368251875,0.001044776119
amadol	0.0,1.0,0.000000000000,0.000074626866
amazed	0.0,1.0,0.000000000000,0.000074626866
amb	0.0,1.0,0.000000000000,0.000074626866
ambien	0.0,1.0,0.000000000000,0.000074626866
amended	1.0,0.0,0.000082419847,0.000000000000
americ	0.0,2.0,0.000000000000,0.000149253731
america	12.0,1.0,0.000989038160,0.000074626866
american	0.0,2.0,0.000000000000,0.000149253731
ami	1.0,0.0,0.000082419847,0.000000000000
amiable	0.0,1.0,0.000000000000,0.000074626866
amitava	4.0,0.0,0.000329679387,0.000000000000
among	3.0,3.0,0.000247259540,0.000223880597
amortize	4.0,0.0,0.000329679387,0.000000000000
amount	1.0,1.0,0.000082419847,0.000074626866
amounts	0.0,1.0,0.000000000000,0.000074626866
amy	0.0,2.0,0.000000000000,0.000149253731
an	20.0,39.0,0.001648396934,0.002910447761
anal	0.0,1.0,0.000000000000,0.000074626866
analysis	3.0,0.0,0.000247259540,0.000000000000
analyst	1.0,1.0,0.000082419847,0.000074626866
analyze	0.0,1.0,0.000000000000,0.000074626866
and	250.0,269.0,0.020604961675,0.020074626866
andrea	3.0,0.0,0.000247259540,0.000000000000
angelova	4.0,0.0,0.000329679387,0.000000000000
angels	0.0,2.0,0.000000000000,0.000149253731
angrily	0.0,1.0,0.000000000000,0.000074626866
anheuser	0.0,1.0,0.000000000000,0.000074626866
anita	2.0,0.0,0.000164839693,0.000000000000
annals	0.0,1.0,0.000000000000,0.000074626866
announcement	1.0,4.0,0.000082419847,0.000298507463
announcements	2.0,1.0,0.000164839693,0.000074626866
annoy	0.0,1.0,0.000000000000,0.000074626866
annoying	1.0,0.0,0.000082419847,0.000000000000
annuallouy	0.0,1.0,0.000000000000,0.000074626866
anonymise	0.0,1.0,0.000000000000,0.000074626866
anonymizer	0.0,1.0,0.000000000000,0.000074626866
anonymously	0.0,1.0,0.000000000000,0.000074626866
another	6.0,7.0,0.000494519080,0.000522388060
answer	0.0,5.0,0.000000000000,0.000373134328
answered	0.0,1.0,0.000000000000,0.000074626866
answering	0.0,1.0,0.000000000000,0.000074626866
answers	0.0,5.0,0.000000000000,0.000373134328
anticipate	1.0,0.0,0.000082419847,0.000000000000
antivirus	0.0,1.0,0.000000000000,0.000074626866
antoine	1.0,0.0,0.000082419847,0.000000000000
any	32.0,21.0,0.002637435094,0.001567164179
anyare	0.0,1.0,0.000000000000,0.000074626866
anyhow	2.0,0.0,0.000164839693,0.000000000000
anyone	2.0,1.0,0.000164839693,0.000074626866
anything	3.0,7.0,0.000247259540,0.000522388060
anyway	1.0,1.0,0.000082419847,0.000074626866
anywhere	0.0,3.0,0.000000000000,0.000223880597
anz	0.0,2.0,0.000000000000,0.000149253731
aol	2.0,3.0,0.000164839693,0.000223880597
apachi	1.0,0.0,0.000082419847,0.000000000000
apart	0.0,2.0,0.000000000000,0.000149253731
apoligize	2.0,0.0,0.000164839693,0.000000000000
apollo	1.0,0.0,0.000082419847,0.000000000000
apologies	1.0,1.0,0.000082419847,0.000074626866
apologize	2.0,1.0,0.000164839693,0.000074626866
apparently	1.0,1.0,0.000082419847,0.000074626866
appeals	0.0,3.0,0.000000000000,0.000223880597
appear	4.0,1.0,0.000329679387,0.000074626866
appearance	1.0,1.0,0.000082419847,0.000074626866
appears	2.0,0.0,0.000164839693,0.000000000000
appetite	0.0,2.0,0.000000000000,0.000149253731
applied	5.0,0.0,0.000412099233,0.000000000000
apply	1.0,0.0,0.000082419847,0.000000000000
appreciate	1.0,0.0,0.000082419847,0.000000000000
appreciation	2.0,0.0,0.000164839693,0.000000000000
approach	1.0,1.0,0.000082419847,0.000074626866
appropriate	3.0,0.0,0.000247259540,0.000000000000
approved	1.0,0.0,0.000082419847,0.000000000000
approximately	4.0,0.0,0.000329679387,0.000000000000
aqmd	2.0,0.0,0.000164839693,0.000000000000
aqoj	0.0,1.0,0.000000000000,0.000074626866
arbitrage	4.0,0.0,0.000329679387,0.000000000000
architect	0.0,1.0,0.000000000000,0.000074626866
archive	0.0,1.0,0.000000000000,0.000074626866
arcy	7.0,0.0,0.000576938927,0.000000000000
are	53.0,83.0,0.004368251875,0.006194029851
area	1.0,1.0,0.000082419847,0.000074626866
areas	2.0,0.0,0.000164839693,0.000000000000
aren	0.0,1.0,0.000000000000,0.000074626866
argentine	4.0,0.0,0.000329679387,0.000000000000
arizona	1.0,0.0,0.000082419847,0.000000000000
ark	0.0,1.0,0.000000000000,0.000074626866
arm	1.0,0.0,0.000082419847,0.000000000000
armstrong	2.0,0.0,0.000164839693,0.000000000000
around	3.0,1.0,0.000247259540,0.000074626866
arrange	1.0,2.0,0.000082419847,0.000149253731
arranged	0.0,1.0,0.000000000000,0.000074626866
arrangement	2.0,0.0,0.000164839693,0.000000000000
arrangements	0.0,2.0,0.000000000000,0.000149253731
arrest	0.0,2.0,0.000000000000,0.000149253731
arrival	1.0,0.0,0.000082419847,0.000000000000
art	0.0,2.0,0.000000000000,0.000149253731
arthur	0.0,1.0,0.000000000000,0.000074626866
article	0.0,3.0,0.000000000000,0.000223880597
articles	0.0,1.0,0.000000000000,0.000074626866
as	54.0,38.0,0.004450671722,0.002835820896
ascii	0.0,1.0,0.000000000000,0.000074626866
ashburton	0.0,3.0,0.000000000000,0.000223880597
asia	0.0,1.0,0.000000000000,0.000074626866
aside	0.0,2.0,0.000000000000,0.000149253731
ask	2.0,6.0,0.000164839693,0.000447761194
asked	1.0,1.0,0.000082419847,0.000074626866
asking	5.0,3.0,0.000412099233,0.000223880597
asks	0.0,1.0,0.000000000000,0.000074626866
aspermont	0.0,3.0,0.000000000000,0.000223880597
assault	0.0,1.0,0.000000000000,0.000074626866
assay	0.0,1.0,0.000000000000,0.000074626866
assays	0.0,1.0,0.000000000000,0.000074626866
assembly	1.0,0.0,0.000082419847,0.000000000000
assemblyman	3.0,0.0,0.000247259540,0.000000000000
assets	11.0,1.0,0.000906618314,0.000074626866
assignment	1.0,0.0,0.000082419847,0.000000000000
assist	0.0,3.0,0.000000000000,0.000223880597
assistance	2.0,4.0,0.000164839693,0.000298507463
assistant	2.0,0.0,0.000164839693,0.000000000000
